City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Luwuk,ID,2021-12-10 02:07:17,-0.9516,122.7875,87.08,65,78,1.88
292,Boma,GH,2021-12-10 02:09:40,7.0805,-2.1697,71.85,55,7,0.94
293,Viedma,AR,2021-12-10 02:09:40,-40.8135,-62.9967,59.2,83,0,10.2
294,Tiznit,MA,2021-12-10 02:09:41,29.5833,-9.5,56.23,26,0,5.55
295,Vorozhba,UA,2021-12-10 02:09:41,51.1733,34.2192,39.81,96,100,9.28
296,Sao Joao Da Barra,BR,2021-12-10 02:09:41,-21.6403,-41.0511,70.11,85,93,6.29
297,Druzhba,UA,2021-12-10 02:09:42,52.0428,33.9453,34.83,98,100,11.92
298,Muravlenko,RU,2021-12-10 02:09:42,63.7898,74.523,-4.56,89,97,8.25
299,Rocha,UY,2021-12-10 02:09:43,-34.4833,-54.3333,57.78,93,91,4.09
300,Kamina,CD,2021-12-10 02:08:26,-8.7386,24.9906,63.84,95,94,3.11
301,El Astillero,ES,2021-12-10 02:09:43,43.4009,-3.8205,60.71,92,90,18.41
302,Fortuna,US,2021-12-10 02:09:43,40.5982,-124.1573,46.98,76,75,6.91
303,Sal Rei,CV,2021-12-10 02:05:17,16.1833,-22.9167,70.36,67,97,21.36
304,Mount Isa,AU,2021-12-10 02:09:27,-20.7333,139.5,89.37,10,3,18.41
305,Grand Gaube,MU,2021-12-10 02:09:44,-20.0064,57.6608,74.37,76,51,1.99
306,Cortez,US,2021-12-10 02:08:53,37.3489,-108.5859,38.41,99,90,14.97
307,Bud,US,2021-12-10 02:09:45,39.447,-86.1758,54.3,83,46,8.72
308,Leningradskiy,RU,2021-12-10 02:07:23,69.3833,178.4167,-12.19,92,100,21.56
309,Nanortalik,GL,2021-12-10 02:05:10,60.1432,-45.2371,22.93,87,89,6.06
310,Bolnisi,GE,2021-12-10 02:09:45,41.4479,44.5384,47.79,73,78,3.27
311,Ahuimanu,US,2021-12-10 02:09:46,21.4447,-157.8378,78.51,67,90,18.41
312,Saint-Francois,FR,2021-12-10 02:09:46,46.4154,3.9054,36.48,88,90,10.36
313,Mariinsk,RU,2021-12-10 02:09:47,56.2139,87.7472,3.63,91,100,15.86
314,Nueve De Julio,AR,2021-12-10 02:05:14,-35.4444,-60.8831,69.57,51,100,5.19
315,Ixtapa,MX,2021-12-10 02:09:48,20.7,-105.2,74.43,73,1,0.0
316,Acapulco,MX,2021-12-10 02:08:56,16.8634,-99.8901,80.42,83,40,0.0
317,Mercedes,AR,2021-12-10 02:09:48,-34.6515,-59.4307,73.18,56,100,5.93
318,Aykhal,RU,2021-12-10 02:09:48,66.0,111.5,-17.59,97,100,13.8
319,Surt,LY,2021-12-10 02:09:49,31.2089,16.5887,59.9,59,0,16.53
320,Iquitos,PE,2021-12-10 02:04:51,-3.7481,-73.2472,78.84,94,75,0.0
321,Upata,VE,2021-12-10 02:09:49,8.0086,-62.3989,74.19,95,48,3.36
322,Kitgum,UG,2021-12-10 02:09:50,3.2783,32.8867,68.76,62,8,3.8
323,Ilulissat,GL,2021-12-10 02:09:12,69.2167,-51.1,21.22,49,81,11.5
324,La Primavera,CO,2021-12-10 02:09:50,5.4906,-70.4092,83.48,57,99,7.99
325,Yinchuan,CN,2021-12-10 02:09:50,38.4681,106.2731,36.75,35,99,4.34
326,Calabar,NG,2021-12-10 02:09:51,4.9517,8.322,76.6,90,18,2.82
327,Lebu,CL,2021-12-10 02:09:44,-37.6167,-73.65,56.41,87,0,15.95
328,Aksarka,RU,2021-12-10 02:06:33,66.5606,67.7975,5.56,80,100,4.16
329,Petropavlovsk-Kamchatskiy,RU,2021-12-10 02:09:51,53.0452,158.6483,18.19,86,75,6.71
330,Manjacaze,MZ,2021-12-10 02:09:52,-24.7117,33.8828,74.88,84,100,6.89
331,Huejuquilla El Alto,MX,2021-12-10 02:09:53,22.6,-103.8667,58.14,31,100,4.74
332,Vestmannaeyjar,IS,2021-12-10 02:09:53,63.4427,-20.2734,36.03,83,100,10.13
333,Awjilah,LY,2021-12-10 02:09:53,29.1081,21.2869,54.16,50,0,7.02
334,Alofi,NU,2021-12-10 02:05:32,-19.0595,-169.9187,75.09,94,75,6.91
335,Gizo,SB,2021-12-10 02:09:54,-8.103,156.8419,83.84,77,100,14.07
336,Norrtalje,SE,2021-12-10 02:09:55,59.758,18.705,34.23,98,100,11.61
337,Fagersta,SE,2021-12-10 02:09:55,60.0042,15.7932,32.59,99,100,7.72
338,Baykit,RU,2021-12-10 02:09:55,61.67,96.37,6.78,89,100,10.18
339,Amapa,BR,2021-12-10 02:09:56,1.0,-52.0,73.08,100,99,2.01
340,Russell,US,2021-12-10 02:05:34,32.3502,-85.1999,54.97,92,90,5.75
341,Huarmey,PE,2021-12-10 02:09:56,-10.0681,-78.1522,68.16,83,100,6.53
342,Chapais,CA,2021-12-10 02:09:57,49.7834,-74.8492,-3.91,100,100,4.81
343,Tarko-Sale,RU,2021-12-10 02:09:57,64.9225,77.785,-13.29,100,68,4.43
344,Marsh Harbour,BS,2021-12-10 02:05:28,26.5412,-77.0636,76.68,76,3,2.04
345,Sangar,RU,2021-12-10 02:09:57,63.9242,127.4739,-12.06,97,100,6.87
346,Quelimane,MZ,2021-12-10 02:09:58,-17.8786,36.8883,75.65,91,17,4.32
347,Antonovo,BG,2021-12-10 02:09:58,43.15,26.1667,54.37,76,100,16.82
348,Valparaiso,CL,2021-12-10 02:09:02,-33.0393,-71.6273,58.64,82,0,4.61
349,Bluefield,US,2021-12-10 02:06:35,37.2698,-81.2223,38.7,75,0,5.1
350,Santa Vitoria Do Palmar,BR,2021-12-10 02:09:59,-33.5189,-53.3681,63.75,73,78,8.05
351,Kavaratti,IN,2021-12-10 02:08:36,10.5669,72.642,82.42,71,83,10.31
352,Ulladulla,AU,2021-12-10 02:09:59,-35.35,150.4667,59.9,95,100,24.09
353,Mananjary,MG,2021-12-10 02:10:00,-21.2167,48.3333,73.44,86,85,4.45
354,Mandera,KE,2021-12-10 02:10:00,3.9366,41.867,75.22,64,6,10.96
355,Kiama,AU,2021-12-10 02:10:01,-34.6833,150.8667,60.28,88,87,24.87
356,Beloha,MG,2021-12-10 02:10:01,-25.1667,45.05,72.18,81,6,4.05
357,Port Lincoln,AU,2021-12-10 02:08:19,-34.7333,135.8667,63.21,54,54,12.19
358,Eniwa,JP,2021-12-10 02:10:02,42.8779,141.5442,46.65,73,75,3.0
359,Evensk,RU,2021-12-10 02:10:02,61.95,159.2333,-25.58,82,7,5.35
360,Brazzaville,CG,2021-12-10 02:10:02,-4.2658,15.2832,73.13,95,100,3.0
361,Kargasok,RU,2021-12-10 02:10:03,59.0556,80.8572,6.58,96,97,7.4
362,Coihaique,CL,2021-12-10 02:10:03,-45.5752,-72.0662,64.35,55,0,6.91
363,Coahuayana,MX,2021-12-10 02:10:04,18.7333,-103.6833,85.48,91,59,0.94
364,Leshukonskoye,RU,2021-12-10 02:07:17,64.8989,45.7622,0.95,99,91,4.09
365,Chor,PK,2021-12-10 02:10:04,25.5167,69.7667,59.18,32,8,9.64
366,Sergeyevka,KZ,2021-12-10 02:10:04,53.88,67.4158,10.45,77,19,8.25
367,Yerbogachen,RU,2021-12-10 02:10:05,61.2767,108.0108,-0.63,93,100,10.85
368,Euclides Da Cunha,BR,2021-12-10 02:10:05,-10.5075,-39.0158,72.0,89,94,6.78
369,Gat,IL,2021-12-10 02:05:12,31.61,34.7642,57.4,68,4,5.55
370,Berlevag,NO,2021-12-10 02:08:40,70.8578,29.0864,20.91,78,7,20.92
371,Belmonte,BR,2021-12-10 02:10:06,-15.8631,-38.8828,72.1,91,100,5.08
372,Darnah,LY,2021-12-10 02:10:06,32.767,22.6367,57.52,55,89,23.71
373,Makakilo City,US,2021-12-10 02:10:07,21.3469,-158.0858,77.32,64,75,11.5
374,Halvad,IN,2021-12-10 02:10:07,23.0167,71.1833,65.3,52,2,8.59
375,Kibre Mengist,ET,2021-12-10 02:10:08,5.8833,38.9833,48.45,52,16,2.91
376,Kuandian,CN,2021-12-10 02:10:08,40.7286,124.7847,36.59,92,100,2.08
377,Bonen,DE,2021-12-10 02:10:09,51.6,7.7667,39.92,88,75,1.99
378,Ostersund,SE,2021-12-10 02:10:09,63.1792,14.6357,28.62,93,90,11.5
379,Fene,ES,2021-12-10 02:06:11,43.45,-8.15,57.99,97,100,16.04
380,Namatanai,PG,2021-12-10 02:10:10,-3.6667,152.4333,86.47,71,62,11.23
381,Novaya Zaimka,RU,2021-12-10 02:10:10,56.4857,66.9241,14.7,68,99,13.91
382,Hambantota,LK,2021-12-10 02:08:56,6.1241,81.1185,73.74,100,20,6.91
383,Santa Rosa,PH,2021-12-10 02:10:11,14.3122,121.1114,83.86,59,43,16.49
384,Koumac,NC,2021-12-10 02:10:11,-20.5667,164.2833,86.56,61,55,5.97
385,Bafia,CM,2021-12-10 02:10:11,4.75,11.2333,68.07,75,100,1.7
386,Kysyl-Syr,RU,2021-12-10 02:10:12,63.8986,122.7617,-0.62,93,100,7.74
387,Lufilufi,WS,2021-12-10 02:10:12,-13.8745,-171.5986,83.98,71,93,14.56
388,Yabelo,ET,2021-12-10 02:07:13,4.8833,38.0833,57.43,47,12,11.65
389,Pijijiapan,MX,2021-12-10 02:10:13,15.7011,-93.23,76.69,90,72,1.54
390,Solnechnyy,RU,2021-12-10 02:10:13,50.7214,136.6319,26.28,82,100,3.24
391,College,US,2021-12-10 02:08:24,64.8569,-147.8028,12.58,87,75,3.44
392,Henties Bay,NA,2021-12-10 02:10:14,-22.116,14.2845,59.86,90,8,5.03
393,Honiara,SB,2021-12-10 02:10:14,-9.4333,159.95,86.0,74,88,4.92
394,Beyneu,KZ,2021-12-10 02:10:15,45.3167,55.2,41.92,56,89,11.01
395,Hearst,CA,2021-12-10 02:10:15,49.6835,-83.6665,18.45,93,100,12.64
396,Kariapatti,IN,2021-12-10 02:10:15,9.6751,78.0999,75.72,94,20,3.44
397,Coromandel,BR,2021-12-10 02:10:16,-18.4733,-47.2003,65.71,61,23,4.16
398,Bairiki,KI,2021-12-10 02:10:16,1.3292,172.9752,87.8,66,20,14.97
399,Ambulu,ID,2021-12-10 02:10:16,-8.345,113.6058,84.06,72,35,3.0
400,Kaitangata,NZ,2021-12-10 02:08:56,-46.2817,169.8464,61.93,62,42,8.48
401,Esna,EG,2021-12-10 02:10:17,25.2934,32.554,58.3,41,19,6.44
402,Wahiawa,US,2021-12-10 02:10:17,21.5028,-158.0236,75.52,70,75,11.5
403,Rongcheng,CN,2021-12-10 02:08:57,30.634,117.8517,57.85,53,7,4.85
404,Akdepe,TM,2021-12-10 02:10:18,42.0551,59.3788,30.2,46,7,9.75
405,Thinadhoo,MV,2021-12-10 02:10:19,0.5333,72.9333,81.27,76,100,10.54
406,Watertown,US,2021-12-10 02:10:19,42.3709,-71.1828,33.39,62,90,4.0
407,Mapiripan,CO,2021-12-10 02:10:19,2.8892,-72.1256,76.3,80,100,4.74
408,Sorong,ID,2021-12-10 02:09:01,-0.8833,131.25,84.2,72,98,5.14
409,Fort-Shevchenko,KZ,2021-12-10 02:10:20,44.5086,50.263,44.89,83,100,21.72
410,Riyadh,SA,2021-12-10 02:07:44,24.6877,46.7219,53.74,43,30,7.92
411,Dumai,ID,2021-12-10 02:10:21,1.6833,101.45,80.17,87,78,2.17
412,Bukachacha,RU,2021-12-10 02:10:21,52.9833,116.9167,8.71,80,100,1.88
413,Sukabumi,ID,2021-12-10 02:10:21,-6.9181,106.9267,83.55,77,100,1.88
414,Lakatoro,VU,2021-12-10 02:10:22,-16.0999,167.4164,86.36,69,100,7.92
415,Ipilan,PH,2021-12-10 02:10:22,8.8431,117.9033,83.03,75,99,8.43
416,Palimbang,PH,2021-12-10 02:10:23,6.2106,124.1894,85.37,74,100,5.82
417,Rio Brilhante,BR,2021-12-10 02:10:23,-21.8019,-54.5464,69.67,42,0,3.13
418,Sola,VU,2021-12-10 02:09:11,-13.8833,167.55,82.8,73,100,6.58
419,Juba,SS,2021-12-10 02:10:24,4.8517,31.5825,78.84,54,65,0.98
420,Biga,TR,2021-12-10 02:06:06,40.2281,27.2422,59.99,64,7,18.5
421,Mareeba,AU,2021-12-10 02:10:24,-17.0,145.4333,91.33,56,95,6.08
422,Hengyang,CN,2021-12-10 02:10:13,26.8881,112.615,59.0,53,5,1.05
423,Nuuk,GL,2021-12-10 02:05:55,64.1835,-51.7216,27.21,93,90,11.5
424,Gamba,GA,2021-12-10 02:10:25,-2.65,10.0,77.11,90,100,4.29
425,Pitsunda,GE,2021-12-10 02:10:25,43.1592,40.3378,48.38,77,97,1.86
426,Gogrial,SS,2021-12-10 02:10:26,8.5332,28.1004,72.55,33,100,5.57
427,Blagoveshchensk,RU,2021-12-10 02:10:26,50.2667,127.5333,14.61,79,75,8.95
428,Coquimbo,CL,2021-12-10 02:07:41,-29.9533,-71.3436,58.73,88,0,5.75
429,Oksfjord,NO,2021-12-10 02:10:27,70.2396,22.3479,22.12,79,75,12.44
430,Jitra,MY,2021-12-10 02:10:27,6.2681,100.4217,81.82,71,96,9.93
431,Bentiu,SS,2021-12-10 02:10:28,9.2333,29.8333,73.22,33,6,5.26
432,Cedral,MX,2021-12-10 02:10:28,23.8,-100.7333,64.53,20,60,0.94
433,Batagay,RU,2021-12-10 02:10:28,67.6333,134.6333,-37.77,100,88,1.61
434,Simoes,BR,2021-12-10 02:10:29,-7.5989,-40.8178,78.39,62,97,3.58
435,Talcahuano,CL,2021-12-10 02:10:29,-36.7167,-73.1167,58.68,94,90,6.91
436,Sevsk,RU,2021-12-10 02:10:30,52.1491,34.4926,34.86,98,100,12.24
437,Salinopolis,BR,2021-12-10 02:10:30,-0.6136,-47.3561,79.72,85,94,8.5
438,Pointe-Noire,CG,2021-12-10 02:10:30,-4.7761,11.8635,77.32,91,100,4.63
439,Hobyo,SO,2021-12-10 02:10:31,5.3505,48.5268,77.0,71,48,18.54
440,Redmond,US,2021-12-10 02:10:02,47.674,-122.1215,42.39,88,59,1.99
441,Juneau,US,2021-12-10 02:10:32,58.3019,-134.4197,35.6,95,90,6.91
442,Nanchang,CN,2021-12-10 02:10:33,28.6833,115.8833,60.75,52,0,5.59
443,Fare,PF,2021-12-10 02:10:33,-16.7,-151.0167,80.83,71,10,12.08
444,Lasa,IT,2021-12-10 02:10:33,46.6166,10.7002,19.62,77,15,1.9
445,Clarence Town,AU,2021-12-10 02:10:34,-32.5833,151.7833,77.81,36,0,13.76
446,Paamiut,GL,2021-12-10 02:10:34,61.994,-49.6678,24.75,95,100,7.65
447,Cedar Falls,US,2021-12-10 02:08:29,42.5278,-92.4455,39.22,66,1,1.01
448,Ewa Beach,US,2021-12-10 02:06:57,21.3156,-158.0072,78.75,63,75,15.99
449,Dyersburg,US,2021-12-10 02:06:43,36.0345,-89.3856,61.99,100,90,4.61
450,Lavrentiya,RU,2021-12-10 02:10:35,65.5833,-171.0,-6.25,84,80,10.09
451,Kushima,JP,2021-12-10 02:10:36,31.4583,131.2333,57.02,77,100,3.76
452,Kismayo,SO,2021-12-10 02:10:08,-0.3582,42.5454,80.06,74,83,11.95
453,Pedernales,DO,2021-12-10 02:10:36,18.0384,-71.744,77.49,64,2,2.13
454,Qasigiannguit,GL,2021-12-10 02:10:36,68.8193,-51.1922,21.45,76,59,6.15
455,Inirida,CO,2021-12-10 02:10:37,3.8653,-67.9239,78.04,84,100,1.48
456,Guerrero Negro,MX,2021-12-10 02:10:16,27.9769,-114.0611,63.19,78,100,4.36
457,Pierre,US,2021-12-10 02:10:37,44.3683,-100.351,33.85,50,90,3.44
458,Voskresenskoye,RU,2021-12-10 02:10:38,56.8381,45.4317,3.27,93,6,5.7
459,Sembe,CG,2021-12-10 02:10:38,1.6481,14.5806,72.73,75,91,1.16
460,Nemuro,JP,2021-12-10 02:09:06,43.3236,145.575,42.06,68,5,8.05
461,Port Hedland,AU,2021-12-10 02:07:23,-20.3167,118.5667,87.85,79,40,14.97
462,Cleethorpes,GB,2021-12-10 02:10:39,53.5605,-0.0323,44.98,92,100,16.73
463,Meadow Lake,US,2021-12-10 02:10:39,34.8014,-106.5436,54.88,30,1,20.8
464,Praia,CV,2021-12-10 02:10:40,14.9215,-23.5087,72.14,78,20,19.57
465,Lethem,GY,2021-12-10 02:10:40,3.3803,-59.7968,77.45,83,91,7.83
466,Walvis Bay,NA,2021-12-10 02:10:40,-22.9575,14.5053,60.1,92,43,2.26
467,Almaznyy,RU,2021-12-10 02:10:41,48.0448,40.045,41.14,85,100,4.05
468,Cap-Aux-Meules,CA,2021-12-10 02:10:41,47.3821,-61.8597,23.05,86,75,25.32
469,Murcia,ES,2021-12-10 02:10:42,38.0,-1.5,57.02,68,100,9.37
470,Ust-Maya,RU,2021-12-10 02:10:42,60.4167,134.5333,-16.24,100,98,2.71
471,Hovd,MN,2021-12-10 02:10:42,48.0056,91.6419,7.68,72,12,6.55
472,Jerantut,MY,2021-12-10 02:10:43,3.936,102.3626,80.35,74,99,3.71
473,Timbiqui,CO,2021-12-10 02:10:43,2.7717,-77.6654,74.95,95,95,3.8
474,Vila,PT,2021-12-10 02:10:43,42.0304,-8.1588,47.75,95,100,6.15
475,Bintulu,MY,2021-12-10 02:10:44,3.1667,113.0333,80.49,83,97,1.41
476,Jati,PK,2021-12-10 02:10:44,24.3539,68.2671,61.09,29,82,10.33
477,Longyearbyen,SJ,2021-12-10 02:09:51,78.2186,15.6401,24.64,80,90,2.3
478,Yatou,CN,2021-12-10 02:10:45,37.15,122.3833,47.75,70,4,11.05
479,Ionia,US,2021-12-10 02:08:40,42.9873,-85.0711,38.01,80,90,6.91
480,Margate,GB,2021-12-10 02:09:15,51.3813,1.3862,47.3,94,100,1.99
481,Xinqing,CN,2021-12-10 02:10:45,48.2333,129.5,30.88,96,100,1.5
482,Tatarsk,RU,2021-12-10 02:10:46,55.219,75.9828,17.08,89,100,9.37
483,Quatre Cocos,MU,2021-12-10 02:10:46,-20.2078,57.7625,74.08,69,29,8.46
484,Dorsten,DE,2021-12-10 02:10:46,51.6667,6.9667,39.83,93,96,14.0
485,Srednekolymsk,RU,2021-12-10 02:08:31,67.45,153.6833,-44.66,100,95,4.47
486,Itarema,BR,2021-12-10 02:09:38,-2.9248,-39.9167,80.85,78,39,14.65
487,Zahirabad,IN,2021-12-10 02:10:47,17.6833,77.6167,67.86,84,6,5.44
488,Shache,CN,2021-12-10 02:10:48,38.4167,77.2406,26.87,42,0,6.13
489,Fairbanks,US,2021-12-10 02:09:01,64.8378,-147.7164,12.6,87,40,8.05
490,Ouesso,CG,2021-12-10 02:10:48,1.6136,16.0517,71.46,76,50,0.85
491,Pochutla,MX,2021-12-10 02:10:48,15.7432,-96.4661,81.45,82,28,4.14
492,Umm Kaddadah,SD,2021-12-10 02:10:49,13.6017,26.6876,62.51,33,0,13.15
493,Saint Stephen,GB,2021-12-10 02:06:23,50.3333,-4.9,46.67,76,40,29.93
494,Samarinda,ID,2021-12-10 02:10:49,-0.5,117.15,79.68,84,100,3.87
495,Rabak,SD,2021-12-10 02:10:50,13.1809,32.74,74.82,41,0,10.11
496,Emerald,AU,2021-12-10 02:06:43,-23.5333,148.1667,84.34,54,9,1.86
497,Bitung,ID,2021-12-10 02:08:06,1.4451,125.1824,86.85,67,43,1.43
498,Begunitsy,RU,2021-12-10 02:10:51,59.5855,29.3176,-0.62,86,6,8.68
499,Santiago Del Estero,AR,2021-12-10 02:10:51,-27.7951,-64.2615,76.8,47,100,16.37
500,Shimoda,JP,2021-12-10 02:10:51,34.6667,138.95,53.1,67,100,9.73
501,Sterling,US,2021-12-10 02:10:52,39.0062,-77.4286,39.36,64,75,1.01
502,Havre-Saint-Pierre,CA,2021-12-10 02:06:17,50.2334,-63.5986,15.84,59,100,14.0
503,Ayorou,NE,2021-12-10 02:10:52,14.7308,0.9174,68.56,12,99,10.38
504,Laguna,US,2021-12-10 02:10:33,38.421,-121.4238,52.12,79,1,4.61
505,Aberdeen,GB,2021-12-10 02:10:53,57.1437,-2.0981,39.69,93,100,8.05
506,Eureka,US,2021-12-10 02:10:53,40.8021,-124.1637,47.25,72,31,3.0
507,Qaqortoq,GL,2021-12-10 02:10:20,60.7167,-46.0333,27.1,94,46,4.97
508,Anadyr,RU,2021-12-10 02:10:54,64.75,177.4833,-4.52,76,75,11.18
509,Nehe,CN,2021-12-10 02:10:54,48.4833,124.8333,20.88,80,100,13.09
510,Manzil Salim,TN,2021-12-10 02:10:55,35.8567,8.4765,46.15,64,99,15.12
511,Basingstoke,GB,2021-12-10 02:10:55,51.2625,-1.0871,46.13,92,100,3.0
512,Ternate,ID,2021-12-10 02:10:55,0.8,127.4,84.43,71,95,8.39
513,Guaruja,BR,2021-12-10 02:10:56,-23.9931,-46.2564,70.9,26,14,1.01
514,Kralendijk,BQ,2021-12-10 02:10:56,12.15,-68.2667,80.58,78,75,11.5
515,Kampot,KH,2021-12-10 02:10:57,10.6167,104.1833,80.65,58,16,16.49
516,Puerto Madryn,AR,2021-12-10 02:08:33,-42.7692,-65.0385,59.88,61,8,11.43
517,Taoudenni,ML,2021-12-10 02:10:54,22.6783,-3.9836,64.6,13,100,10.16
518,Hami,CN,2021-12-10 02:09:10,42.8,93.45,29.46,46,100,4.36
519,Corinto,GR,2021-12-10 02:10:58,37.9407,22.9573,64.89,70,47,10.51
520,Excelsior Springs,US,2021-12-10 02:10:58,39.3392,-94.2261,54.84,61,1,0.0
521,Lisa,RO,2021-12-10 02:10:58,43.8,25.1333,38.34,91,100,3.65
522,Magadan,RU,2021-12-10 02:10:59,59.5667,150.8,4.32,62,100,8.46
523,Verkhnevilyuysk,RU,2021-12-10 02:10:59,63.4453,120.3167,-2.99,90,100,8.16
524,Taltal,CL,2021-12-10 02:08:21,-25.4,-70.4833,60.69,84,60,2.3
525,Kirovohrad,UA,2021-12-10 02:11:00,48.5132,32.2597,38.32,96,15,7.14
526,Kikwit,CD,2021-12-10 02:11:00,-5.041,18.8162,68.94,98,87,2.37
527,Mehamn,NO,2021-12-10 02:11:00,71.0357,27.8492,20.61,78,7,15.37
528,Umm Lajj,SA,2021-12-10 02:11:01,25.0213,37.2685,75.96,25,0,11.86
529,Imbituba,BR,2021-12-10 02:10:45,-28.24,-48.6703,69.82,81,89,5.3
530,Kruisfontein,ZA,2021-12-10 02:09:05,-34.0033,24.7314,65.88,97,100,1.99
531,Guarapari,BR,2021-12-10 02:07:08,-20.6667,-40.4975,68.9,82,73,6.06
532,Oswego,US,2021-12-10 02:08:12,43.4501,-76.1497,32.36,87,100,5.01
533,Aripuana,BR,2021-12-10 02:11:02,-9.1667,-60.6333,74.1,96,100,1.59
534,Lahaina,US,2021-12-10 02:11:02,20.8783,-156.6825,80.6,82,69,9.95
535,Maningrida,AU,2021-12-10 02:11:03,-12.0667,134.2667,90.05,56,100,4.85
536,Kieta,PG,2021-12-10 02:10:21,-6.2167,155.6333,85.42,72,100,3.13
537,Karasjok,NO,2021-12-10 02:11:03,69.4719,25.5112,12.31,100,100,0.85
538,Altay,CN,2021-12-10 02:11:04,47.8667,88.1167,-0.33,82,47,5.17
539,Poum,NC,2021-12-10 02:11:04,-20.2333,164.0167,82.67,75,48,16.96
540,Zyryanka,RU,2021-12-10 02:04:46,65.75,150.85,-43.67,96,79,5.82
541,Mascote,BR,2021-12-10 02:11:04,-15.5631,-39.3025,72.79,100,100,0.78
542,Ouegoa,NC,2021-12-10 02:11:05,-20.35,164.4333,86.99,63,21,8.05
543,Glendive,US,2021-12-10 02:11:05,47.1053,-104.7125,25.18,78,1,9.22
544,Samagaltay,RU,2021-12-10 02:11:06,50.6022,95.0047,-2.76,77,74,2.64
545,Tatawin,TN,2021-12-10 02:11:06,32.9297,10.4518,47.5,56,0,7.94
546,Constitucion,CL,2021-12-10 02:10:38,-35.3333,-72.4167,56.12,92,11,1.05
547,Makubetsu,JP,2021-12-10 02:11:07,45.3714,141.8211,46.17,75,17,18.03
548,Tongliao,CN,2021-12-10 02:11:07,43.6125,122.2653,28.42,75,4,11.95
549,Tessalit,ML,2021-12-10 02:11:07,20.1986,1.0114,66.72,11,97,7.96
550,Malanje,AO,2021-12-10 02:11:08,-9.5402,16.341,63.3,98,97,2.15
551,Aitape,PG,2021-12-10 02:11:08,-3.1374,142.3475,86.74,67,71,7.52
552,Olmos,PE,2021-12-10 02:11:08,-5.9847,-79.7453,72.25,68,99,4.81
553,Lewiston,US,2021-12-10 02:11:09,44.1003,-70.2148,27.48,72,1,6.91
554,Semey,KZ,2021-12-10 02:11:09,50.4111,80.2275,-0.18,78,0,8.95
555,San-Pedro,CI,2021-12-10 02:11:10,4.7485,-6.6363,79.09,85,25,4.47
556,Atbasar,KZ,2021-12-10 02:11:10,51.8,68.3333,5.97,81,20,6.69
557,Nouadhibou,MR,2021-12-10 02:08:32,20.931,-17.0347,65.55,70,100,18.61
558,Orangeville,CA,2021-12-10 02:06:49,43.9168,-80.0997,29.19,97,100,13.13
559,Oppdal,NO,2021-12-10 02:11:11,62.5943,9.6912,19.17,89,100,14.94
560,Shiyan,CN,2021-12-10 02:11:11,32.6475,110.7781,50.04,63,100,2.33
